,Year,.00001,.005,.01,.015,.02,.025,.03
0,2012.0,2.5468855985067806,2.5478772054603844,2.5493795933456065,2.512071953960327,2.576782687181611,2.6328085580774188,2.562212473540101
1,2013.0,0.46415538110924265,0.4654437087270793,0.4700478033878158,0.47033629853979886,0.4768129398042253,0.4707647769175097,0.4763915245220201
2,2014.0,1.0717892901080281,1.0722263653334918,1.0912280203146363,1.0612570528677752,1.1273807752598586,1.1665772814640167,1.1924095930405834
3,2015.0,2.017853107254455,2.016751042705975,2.0206904992372845,1.987022130250305,2.0412438132305777,2.057387862486255,1.9955469217965232
4,2016.0,1.8825324077457717,1.8848471449497388,1.8763016126953092,1.9125639218720698,2.0093437845808455,1.9426930707368977,1.8572967385687198
5,2017.0,0.487980216643226,0.49108018156323335,0.4910522474074516,0.5050232608061095,0.5058432006913852,0.5114096675466362,0.5041955511003663
6,2018.0,1.2240499072826474,1.2252429610447482,1.2390118525352118,1.2092537241353063,1.1916124598487015,1.2152111740763016,1.198904237182894
