,Year,ml_500,ml_750,ml_1000,ml_1250,ml_1500,ml_1750,ml_2000
0,2012.0,2.6137929439477188,2.3758253967061735,2.5493795933456065,2.881980194094863,2.759030701002328,2.7270296982158815,2.6003792730689566
1,2013.0,0.5506995228592285,0.5219532588382981,0.4700478033878158,0.4595475262619962,0.44179231445328665,0.43336549081188946,0.43336549081188946
2,2014.0,1.0719364512271536,1.066125546898119,1.0912280203146363,1.0784234326509385,1.0306533861378062,1.0072665823765696,0.9981559711726204
3,2015.0,2.070444456631047,2.0918825237695082,2.0206904992372845,1.8728274214872211,2.1245858919957463,2.0832642078115216,2.140061988759975
4,2016.0,1.382546714015252,1.720657476053086,1.8763016126953092,1.832065489515808,1.8006330260700745,1.7793839470330897,1.7498782210341572
5,2017.0,0.6326825228761744,0.5195387770400555,0.4910522474074516,0.4910522474074516,0.48573245261232556,0.48573245261232556,0.48573245261232556
6,2018.0,1.0183188896261954,1.040472064049432,1.2390118525352118,1.1906837343126584,1.1906837343126584,1.1855586642607774,1.1833660607778969
