,Unnamed: 0,Game_ID,Date,Team1,Team2,Team1_FGM_Per100_Agg,Team1_FGA_Per100_Agg,Team1_FG_PCT_Agg,Team1_FG3M_Per100_Agg,Team1_FG3A_Per100_Agg,Team1_FG3_PCT_Agg,Team1_FTM_Per100_Agg,Team1_FTA_Per100_Agg,Team1_FT_PCT_Agg,Team1_OREB_Per100_Agg,Team1_DREB_Per100_Agg,Team1_REB_Per100_Agg,Team1_AST_Per100_Agg,Team1_STL_Per100_Agg,Team1_BLK_Per100_Agg,Team1_TO_Per100_Agg,Team1_PF_Per100_Agg,Team1_PTS_Per100_Agg,Team1_PLUS_MINUS_Per100_Agg,Team1_E_OFF_RATING_Agg,Team1_OFF_RATING_Agg,Team1_E_DEF_RATING_Agg,Team1_DEF_RATING_Agg,Team1_E_NET_RATING_Agg,Team1_NET_RATING_Agg,Team1_AST_PCT_Agg,Team1_AST_TOV_Agg,Team1_AST_RATIO_Agg,Team1_OREB_PCT_Agg,Team1_DREB_PCT_Agg,Team1_REB_PCT_Agg,Team1_E_TM_TOV_PCT_Agg,Team1_TM_TOV_PCT_Agg,Team1_EFG_PCT_Agg,Team1_TS_PCT_Agg,Team1_USG_PCT_Agg,Team1_E_USG_PCT_Agg,Team1_E_PACE_Agg,Team1_PACE_Agg,Team1_PACE_PER40_Agg,Team1_POSS_Agg,Team1_PIE_Agg,Team1_Wins,Team1_Losses,Team1_Win_Pct,Team1_is_B2B,Team1_is_B2B_First,Team1_is_B2B_Second,Team1_Days_Rest_Team,Team1_Days_Next Game,Team1_is_Home,Team1_FGM_Per100_Agg_Opp,Team1_FGA_Per100_Agg_Opp,Team1_FG_PCT_Agg_Opp,Team1_FG3M_Per100_Agg_Opp,Team1_FG3A_Per100_Agg_Opp,Team1_FG3_PCT_Agg_Opp,Team1_FTM_Per100_Agg_Opp,Team1_FTA_Per100_Agg_Opp,Team1_FT_PCT_Agg_Opp,Team1_OREB_Per100_Agg_Opp,Team1_DREB_Per100_Agg_Opp,Team1_REB_Per100_Agg_Opp,Team1_AST_Per100_Agg_Opp,Team1_STL_Per100_Agg_Opp,Team1_BLK_Per100_Agg_Opp,Team1_TO_Per100_Agg_Opp,Team1_PF_Per100_Agg_Opp,Team1_PTS_Per100_Agg_Opp,Team1_PLUS_MINUS_Per100_Agg_Opp,Team1_E_OFF_RATING_Agg_Opp,Team1_OFF_RATING_Agg_Opp,Team1_E_DEF_RATING_Agg_Opp,Team1_DEF_RATING_Agg_Opp,Team1_E_NET_RATING_Agg_Opp,Team1_NET_RATING_Agg_Opp,Team1_AST_PCT_Agg_Opp,Team1_AST_TOV_Agg_Opp,Team1_AST_RATIO_Agg_Opp,Team1_OREB_PCT_Agg_Opp,Team1_DREB_PCT_Agg_Opp,Team1_REB_PCT_Agg_Opp,Team1_E_TM_TOV_PCT_Agg_Opp,Team1_TM_TOV_PCT_Agg_Opp,Team1_EFG_PCT_Agg_Opp,Team1_TS_PCT_Agg_Opp,Team1_USG_PCT_Agg_Opp,Team1_E_USG_PCT_Agg_Opp,Team1_E_PACE_Agg_Opp,Team1_PACE_Agg_Opp,Team1_PACE_PER40_Agg_Opp,Team1_POSS_Agg_Opp,Team1_PIE_Agg_Opp,Team1_Wins_Opp,Team1_Losses_Opp,Team1_Win_Pct_Opp,Team1_is_B2B_Opp,Team1_is_B2B_First_Opp,Team1_is_B2B_Second_Opp,Team1_Days_Rest_Team_Opp,Team1_Days_Next Game_Opp,Team1_is_Home_Opp,Team2_FGM_Per100_Agg,Team2_FGA_Per100_Agg,Team2_FG_PCT_Agg,Team2_FG3M_Per100_Agg,Team2_FG3A_Per100_Agg,Team2_FG3_PCT_Agg,Team2_FTM_Per100_Agg,Team2_FTA_Per100_Agg,Team2_FT_PCT_Agg,Team2_OREB_Per100_Agg,Team2_DREB_Per100_Agg,Team2_REB_Per100_Agg,Team2_AST_Per100_Agg,Team2_STL_Per100_Agg,Team2_BLK_Per100_Agg,Team2_TO_Per100_Agg,Team2_PF_Per100_Agg,Team2_PTS_Per100_Agg,Team2_PLUS_MINUS_Per100_Agg,Team2_E_OFF_RATING_Agg,Team2_OFF_RATING_Agg,Team2_E_DEF_RATING_Agg,Team2_DEF_RATING_Agg,Team2_E_NET_RATING_Agg,Team2_NET_RATING_Agg,Team2_AST_PCT_Agg,Team2_AST_TOV_Agg,Team2_AST_RATIO_Agg,Team2_OREB_PCT_Agg,Team2_DREB_PCT_Agg,Team2_REB_PCT_Agg,Team2_E_TM_TOV_PCT_Agg,Team2_TM_TOV_PCT_Agg_y,Team2_EFG_PCT_Agg,Team2_TS_PCT_Agg,Team2_USG_PCT_Agg,Team2_E_USG_PCT_Agg,Team2_E_PACE_Agg,Team2_PACE_Agg,Team2_PACE_PER40_Agg,Team2_POSS_Agg,Team2_PIE_Agg,Team2_Wins,Team2_Losses,Team2_Win_Pct,Team2_is_B2B,Team2_is_B2B_First,Team2_is_B2B_Second,Team2_Days_Rest_Team,Team2_Days_Next Game,Team2_is_Home,Team2_FGM_Per100_Agg_Opp,Team2_FGA_Per100_Agg_Opp,Team2_FG_PCT_Agg_Opp,Team2_FG3M_Per100_Agg_Opp,Team2_FG3A_Per100_Agg_Opp,Team2_FG3_PCT_Agg_Opp,Team2_FTM_Per100_Agg_Opp,Team2_FTA_Per100_Agg_Opp,Team2_FT_PCT_Agg_Opp,Team2_OREB_Per100_Agg_Opp,Team2_DREB_Per100_Agg_Opp,Team2_REB_Per100_Agg_Opp,Team2_AST_Per100_Agg_Opp,Team2_STL_Per100_Agg_Opp,Team2_BLK_Per100_Agg_Opp,Team2_TO_Per100_Agg_Opp,Team2_PF_Per100_Agg_Opp,Team2_PTS_Per100_Agg_Opp,Team2_PLUS_MINUS_Per100_Agg_Opp,Team2_E_OFF_RATING_Agg_Opp,Team2_OFF_RATING_Agg_Opp,Team2_E_DEF_RATING_Agg_Opp,Team2_DEF_RATING_Agg_Opp,Team2_E_NET_RATING_Agg_Opp,Team2_NET_RATING_Agg_Opp,Team2_AST_PCT_Agg_Opp,Team2_AST_TOV_Agg_Opp,Team2_AST_RATIO_Agg_Opp,Team2_OREB_PCT_Agg_Opp,Team2_DREB_PCT_Agg_Opp,Team2_REB_PCT_Agg_Opp,Team2_E_TM_TOV_PCT_Agg_Opp,Team2_TM_TOV_PCT_Agg_Opp,Team2_EFG_PCT_Agg_Opp,Team2_TS_PCT_Agg_Opp,Team2_USG_PCT_Agg_Opp,Team2_E_USG_PCT_Agg_Opp,Team2_E_PACE_Agg_Opp,Team2_PACE_Agg_Opp,Team2_PACE_PER40_Agg_Opp,Team2_POSS_Agg_Opp,Team2_PIE_Agg_Opp,Team2_Wins_Opp,Team2_Losses_Opp,Team2_Win_Pct_Opp,Team2_is_B2B_Opp,Team2_is_B2B_First_Opp,Team2_is_B2B_Second_Opp,Team2_Days_Rest_Team_Opp,Team2_Days_Next Game_Opp,Team2_is_Home_Opp,GAME_ID,Winner,Team1_Won
0,0,20700013,1900-11-01,Jazz,Rockets,38.679245283018865,84.90566037735849,0.456,4.716981132075472,10.377358490566039,0.455,28.301886792452827,33.9622641509434,0.833,15.094339622641508,37.735849056603776,52.83018867924528,22.641509433962263,8.49056603773585,6.60377358490566,17.924528301886788,24.52830188679245,110.37735849056604,19.81132075471698,107.5,110.4,90.0,90.6,17.5,19.8,0.585,1.26,16.1,0.415,0.8240000000000001,0.615,17.457,17.9,0.483,0.5529999999999999,1.0,0.20199999999999999,107.78,106.0,88.33,106.0,0.644,1.0,0.0,1.0,0,0,0,2.0,2.0,1,35.051546391752574,76.28865979381445,0.45899999999999996,6.185567010309278,22.680412371134018,0.273,21.64948453608248,31.958762886597928,0.677,12.371134020618555,38.14432989690722,50.51546391752578,23.711340206185564,10.309278350515463,5.154639175257731,18.55670103092784,30.927835051546392,97.93814432989691,2.061855670103093,100.4,97.9,96.1,96.9,4.3,1.1,0.6759999999999999,1.21,17.7,0.304,0.736,0.535,20.076,19.6,0.5,0.542,1.0,0.201,95.72,96.5,80.42,97.0,0.5379999999999999,1.0,0.0,1.0,0,0,0,2.0,2.0,0,35.051546391752574,76.28865979381445,0.45899999999999996,6.185567010309278,22.680412371134018,0.273,21.64948453608248,31.958762886597928,0.677,12.371134020618555,38.14432989690722,50.51546391752578,23.711340206185564,10.309278350515463,5.154639175257731,18.55670103092784,30.927835051546392,97.93814432989691,2.061855670103093,100.4,97.9,96.1,96.9,4.3,1.1,0.6759999999999999,1.21,17.7,0.304,0.736,0.535,20.076,19.6,0.5,0.542,1.0,0.201,95.72,96.5,80.42,97.0,0.5379999999999999,1.0,0.0,1.0,0,0,0,2.0,2.0,0,38.679245283018865,84.90566037735849,0.456,4.716981132075472,10.377358490566039,0.455,28.301886792452827,33.9622641509434,0.833,15.094339622641508,37.735849056603776,52.83018867924528,22.641509433962263,8.49056603773585,6.60377358490566,17.924528301886788,24.52830188679245,110.37735849056604,19.81132075471698,107.5,110.4,90.0,90.6,17.5,19.8,0.585,1.26,16.1,0.415,0.8240000000000001,0.615,17.457,17.9,0.483,0.5529999999999999,1.0,0.20199999999999999,107.78,106.0,88.33,106.0,0.644,1.0,0.0,1.0,0,0,0,2.0,2.0,1,20700013,Rockets,0
1,1,20700016,1900-11-02,Magic,Pistons,35.555555555555564,81.1111111111111,0.438,13.333333333333336,24.444444444444446,0.545,28.88888888888889,38.888888888888886,0.743,10.0,36.66666666666666,46.66666666666666,16.666666666666664,2.2222222222222223,10.0,11.111111111111109,24.444444444444446,113.33333333333331,21.11111111111111,114.1,113.3,88.6,93.3,25.5,20.1,0.469,1.5,13.2,0.22699999999999998,0.593,0.4370000000000001,11.186,11.1,0.521,0.5770000000000001,1.0,0.19699999999999998,91.54,89.5,74.58,90.0,0.675,1.0,0.0,1.0,1,1,0,2.0,1.0,1,33.33333333333333,86.02150537634407,0.388,6.451612903225807,20.43010752688172,0.316,24.731182795698924,32.25806451612903,0.767,12.903225806451614,34.40860215053764,47.31182795698925,20.43010752688172,11.827956989247312,4.301075268817205,10.752688172043008,15.053763440860214,97.8494623655914,11.827956989247312,97.6,97.8,85.5,86.0,12.2,11.8,0.613,1.58,15.3,0.26899999999999996,0.8220000000000001,0.526,12.876,12.9,0.425,0.488,1.0,0.196,93.4,93.0,77.5,93.0,0.605,1.0,0.0,1.0,1,0,1,1.0,2.0,0,33.33333333333333,86.02150537634407,0.388,6.451612903225807,20.43010752688172,0.316,24.731182795698924,32.25806451612903,0.767,12.903225806451614,34.40860215053764,47.31182795698925,20.43010752688172,11.827956989247312,4.301075268817205,10.752688172043008,15.053763440860214,97.8494623655914,11.827956989247312,97.6,97.8,85.5,86.0,12.2,11.8,0.613,1.58,15.3,0.26899999999999996,0.8220000000000001,0.526,12.876,12.9,0.425,0.488,1.0,0.196,93.4,93.0,77.5,93.0,0.605,1.0,0.0,1.0,1,0,1,1.0,2.0,0,35.555555555555564,81.1111111111111,0.438,13.333333333333336,24.444444444444446,0.545,28.88888888888889,38.888888888888886,0.743,10.0,36.66666666666666,46.66666666666666,16.666666666666664,2.2222222222222223,10.0,11.111111111111109,24.444444444444446,113.33333333333331,21.11111111111111,114.1,113.3,88.6,93.3,25.5,20.1,0.469,1.5,13.2,0.22699999999999998,0.593,0.4370000000000001,11.186,11.1,0.521,0.5770000000000001,1.0,0.19699999999999998,91.54,89.5,74.58,90.0,0.675,1.0,0.0,1.0,1,1,0,2.0,1.0,1,20700016,Pistons,0
2,2,20700017,1900-11-02,Heat,Pacers,35.483870967741936,80.64516129032258,0.44,5.376344086021504,13.978494623655912,0.385,9.677419354838712,16.129032258064516,0.6,5.376344086021504,37.63440860215053,43.01075268817203,16.129032258064516,4.301075268817205,4.301075268817205,18.27956989247312,23.655913978494624,86.02150537634407,-11.827956989247312,85.5,86.0,97.6,97.8,-12.2,-11.8,0.455,0.88,13.2,0.17800000000000002,0.731,0.474,18.162,18.3,0.473,0.49,1.0,0.201,93.4,93.0,77.5,93.0,0.395,0.0,1.0,0.0,1,0,1,1.0,2.0,0,34.54545454545455,83.63636363636363,0.413,11.818181818181818,26.36363636363636,0.448,27.27272727272727,32.72727272727273,0.833,12.727272727272727,38.18181818181819,50.90909090909091,18.181818181818183,10.909090909090908,5.454545454545454,15.454545454545453,30.0,108.18181818181816,8.181818181818182,107.4,108.2,96.7,99.1,10.7,9.1,0.526,1.18,13.8,0.321,0.629,0.4920000000000001,15.337,15.5,0.484,0.552,1.0,0.20199999999999999,101.72,100.08,83.4,110.0,0.631,1.0,0.0,1.0,1,1,0,2.0,1.0,1,34.54545454545455,83.63636363636363,0.413,11.818181818181818,26.36363636363636,0.448,27.27272727272727,32.72727272727273,0.833,12.727272727272727,38.18181818181819,50.90909090909091,18.181818181818183,10.909090909090908,5.454545454545454,15.454545454545453,30.0,108.18181818181816,8.181818181818182,107.4,108.2,96.7,99.1,10.7,9.1,0.526,1.18,13.8,0.321,0.629,0.4920000000000001,15.337,15.5,0.484,0.552,1.0,0.20199999999999999,101.72,100.08,83.4,110.0,0.631,1.0,0.0,1.0,1,1,0,2.0,1.0,1,35.483870967741936,80.64516129032258,0.44,5.376344086021504,13.978494623655912,0.385,9.677419354838712,16.129032258064516,0.6,5.376344086021504,37.63440860215053,43.01075268817203,16.129032258064516,4.301075268817205,4.301075268817205,18.27956989247312,23.655913978494624,86.02150537634407,-11.827956989247312,85.5,86.0,97.6,97.8,-12.2,-11.8,0.455,0.88,13.2,0.17800000000000002,0.731,0.474,18.162,18.3,0.473,0.49,1.0,0.201,93.4,93.0,77.5,93.0,0.395,0.0,1.0,0.0,1,0,1,1.0,2.0,0,20700017,Pacers,0
3,3,20700018,1900-11-02,Raptors,Nets,45.555555555555564,94.44444444444444,0.482,10.0,17.777777777777782,0.563,16.666666666666664,18.88888888888889,0.882,11.111111111111109,30.0,41.111111111111114,25.555555555555554,8.888888888888891,4.4444444444444455,11.111111111111109,22.222222222222218,117.7777777777778,10.0,113.4,117.8,102.0,106.6,11.4,11.2,0.561,2.09,18.2,0.304,0.58,0.44799999999999995,11.767000000000001,12.2,0.535,0.573,1.0,0.19699999999999998,94.3,90.5,75.42,90.0,0.55,1.0,0.0,1.0,0,0,0,2.0,2.0,0,32.03883495145632,79.61165048543691,0.402,8.737864077669903,23.30097087378641,0.375,35.92233009708738,39.805825242718456,0.902,13.592233009708734,33.00970873786408,46.60194174757282,23.30097087378641,8.737864077669903,6.7961165048543695,16.50485436893204,30.097087378640776,108.73786407766991,8.737864077669903,108.7,108.7,98.6,100.0,10.1,8.7,0.727,1.41,17.0,0.38799999999999996,0.639,0.527,16.498,16.5,0.457,0.56,1.0,0.203,93.95,93.28,77.74,103.0,0.6,1.0,0.0,1.0,1,1,0,2.0,1.0,1,32.03883495145632,79.61165048543691,0.402,8.737864077669903,23.30097087378641,0.375,35.92233009708738,39.805825242718456,0.902,13.592233009708734,33.00970873786408,46.60194174757282,23.30097087378641,8.737864077669903,6.7961165048543695,16.50485436893204,30.097087378640776,108.73786407766991,8.737864077669903,108.7,108.7,98.6,100.0,10.1,8.7,0.727,1.41,17.0,0.38799999999999996,0.639,0.527,16.498,16.5,0.457,0.56,1.0,0.203,93.95,93.28,77.74,103.0,0.6,1.0,0.0,1.0,1,1,0,2.0,1.0,1,45.555555555555564,94.44444444444444,0.482,10.0,17.777777777777782,0.563,16.666666666666664,18.88888888888889,0.882,11.111111111111109,30.0,41.111111111111114,25.555555555555554,8.888888888888891,4.4444444444444455,11.111111111111109,22.222222222222218,117.7777777777778,10.0,113.4,117.8,102.0,106.6,11.4,11.2,0.561,2.09,18.2,0.304,0.58,0.44799999999999995,11.767000000000001,12.2,0.535,0.573,1.0,0.19699999999999998,94.3,90.5,75.42,90.0,0.55,1.0,0.0,1.0,0,0,0,2.0,2.0,0,20700018,Raptors,1
4,4,20700024,1900-11-02,76ers,Bulls,41.75824175824176,90.10989010989012,0.463,7.6923076923076925,18.68131868131868,0.412,15.384615384615385,25.274725274725274,0.609,16.483516483516482,34.065934065934066,50.54945054945055,24.17582417582417,3.296703296703297,9.89010989010989,18.68131868131868,18.68131868131868,106.5934065934066,-9.89010989010989,102.0,106.6,113.4,117.8,-11.4,-11.2,0.579,1.22,16.7,0.42,0.696,0.552,18.923,19.8,0.506,0.526,1.0,0.198,94.3,90.5,75.42,91.0,0.45,0.0,1.0,0.0,1,1,0,2.0,1.0,0,36.89320388349515,93.20388349514565,0.396,7.766990291262134,22.330097087378643,0.348,18.446601941747574,25.242718446601938,0.731,18.446601941747574,25.242718446601938,43.68932038834952,22.330097087378643,6.7961165048543695,2.9126213592233015,15.533980582524268,29.12621359223301,100.0,-8.737864077669903,98.6,100.0,108.7,108.7,-10.1,-8.7,0.605,1.44,15.7,0.361,0.612,0.473,15.32,15.5,0.43799999999999994,0.479,1.0,0.19899999999999998,93.95,93.28,77.74,103.0,0.4,0.0,1.0,0.0,1,1,0,2.0,1.0,1,36.89320388349515,93.20388349514565,0.396,7.766990291262134,22.330097087378643,0.348,18.446601941747574,25.242718446601938,0.731,18.446601941747574,25.242718446601938,43.68932038834952,22.330097087378643,6.7961165048543695,2.9126213592233015,15.533980582524268,29.12621359223301,100.0,-8.737864077669903,98.6,100.0,108.7,108.7,-10.1,-8.7,0.605,1.44,15.7,0.361,0.612,0.473,15.32,15.5,0.43799999999999994,0.479,1.0,0.19899999999999998,93.95,93.28,77.74,103.0,0.4,0.0,1.0,0.0,1,1,0,2.0,1.0,1,41.75824175824176,90.10989010989012,0.463,7.6923076923076925,18.68131868131868,0.412,15.384615384615385,25.274725274725274,0.609,16.483516483516482,34.065934065934066,50.54945054945055,24.17582417582417,3.296703296703297,9.89010989010989,18.68131868131868,18.68131868131868,106.5934065934066,-9.89010989010989,102.0,106.6,113.4,117.8,-11.4,-11.2,0.579,1.22,16.7,0.42,0.696,0.552,18.923,19.8,0.506,0.526,1.0,0.198,94.3,90.5,75.42,91.0,0.45,0.0,1.0,0.0,1,1,0,2.0,1.0,0,20700024,76ers,1
5,5,20700026,1900-11-02,Suns,Lakers,38.18181818181819,76.36363636363637,0.5,10.0,30.0,0.333,10.0,15.454545454545453,0.647,4.545454545454546,35.45454545454545,40.0,28.18181818181818,10.0,1.818181818181818,17.272727272727273,12.727272727272727,96.36363636363636,6.363636363636362,99.5,96.4,87.9,91.7,11.6,4.7,0.738,1.55,21.8,0.13,0.741,0.47100000000000003,18.783,18.2,0.565,0.579,1.0,0.19899999999999998,109.54,109.0,90.83,110.0,0.568,1.0,0.0,1.0,1,0,1,1.0,2.0,1,33.33333333333333,79.16666666666666,0.42100000000000004,2.083333333333333,8.333333333333332,0.25,28.125,46.875,0.6,11.458333333333332,27.08333333333333,38.54166666666667,18.75,16.666666666666664,3.125,12.5,22.916666666666664,96.875,-2.083333333333333,96.1,96.9,100.4,97.9,-4.3,-1.1,0.563,1.5,14.3,0.264,0.696,0.465,12.397,12.5,0.434,0.485,1.0,0.20199999999999999,95.72,96.5,80.42,96.0,0.462,0.0,1.0,0.0,0,0,0,3.0,2.0,0,33.33333333333333,79.16666666666666,0.42100000000000004,2.083333333333333,8.333333333333332,0.25,28.125,46.875,0.6,11.458333333333332,27.08333333333333,38.54166666666667,18.75,16.666666666666664,3.125,12.5,22.916666666666664,96.875,-2.083333333333333,96.1,96.9,100.4,97.9,-4.3,-1.1,0.563,1.5,14.3,0.264,0.696,0.465,12.397,12.5,0.434,0.485,1.0,0.20199999999999999,95.72,96.5,80.42,96.0,0.462,0.0,1.0,0.0,0,0,0,3.0,2.0,0,38.18181818181819,76.36363636363637,0.5,10.0,30.0,0.333,10.0,15.454545454545453,0.647,4.545454545454546,35.45454545454545,40.0,28.18181818181818,10.0,1.818181818181818,17.272727272727273,12.727272727272727,96.36363636363636,6.363636363636362,99.5,96.4,87.9,91.7,11.6,4.7,0.738,1.55,21.8,0.13,0.741,0.47100000000000003,18.783,18.2,0.565,0.579,1.0,0.19899999999999998,109.54,109.0,90.83,110.0,0.568,1.0,0.0,1.0,1,0,1,1.0,2.0,1,20700026,Lakers,0
6,6,20700028,1900-11-03,76ers,Nets,39.10828754578755,88.28411172161172,0.4425,4.36698717948718,15.069826007326007,0.2515,20.713141025641026,30.345695970695967,0.6719999999999999,17.61675824175824,36.303800366300365,53.920558608058606,21.462912087912084,6.335851648351648,8.590888278388281,19.757326007326007,20.79899267399267,103.2967032967033,0.7841117216117208,99.0,103.3,99.9,103.15,-0.9000000000000004,0.15000000000000036,0.5465,1.06,14.95,0.441,0.6935,0.5655,19.4655,20.3,0.467,0.508,1.0,0.19899999999999998,96.73,93.25,77.71000000000002,93.5,0.526,1.0,1.0,0.5,1,0,1,1.0,4.0,1,30.38723356768218,78.88628501283337,0.385,7.8172079009039175,23.144738310456425,0.3375,25.43242941635979,30.247740207566125,0.812,11.393817654279655,31.447383104564228,42.84120075884388,22.570025666778264,6.667782613547595,6.84633411449615,19.171967414351077,27.69222185023993,94.02410445262804,-16.895435777257,94.05,94.0,108.15,110.25,-14.099999999999998,-16.200000000000006,0.7435,1.205,16.85,0.2965,0.6785,0.4865,19.1785,19.15,0.4345,0.507,1.0,0.2015,91.215,90.39,75.33,95.0,0.423,1.0,1.0,0.5,1,0,1,1.0,3.0,0,30.38723356768218,78.88628501283337,0.385,7.8172079009039175,23.144738310456425,0.3375,25.43242941635979,30.247740207566125,0.812,11.393817654279655,31.447383104564228,42.84120075884388,22.570025666778264,6.667782613547595,6.84633411449615,19.171967414351077,27.69222185023993,94.02410445262804,-16.895435777257,94.05,94.0,108.15,110.25,-14.099999999999998,-16.200000000000006,0.7435,1.205,16.85,0.2965,0.6785,0.4865,19.1785,19.15,0.4345,0.507,1.0,0.2015,91.215,90.39,75.33,95.0,0.423,1.0,1.0,0.5,1,0,1,1.0,3.0,0,39.10828754578755,88.28411172161172,0.4425,4.36698717948718,15.069826007326007,0.2515,20.713141025641026,30.345695970695967,0.6719999999999999,17.61675824175824,36.303800366300365,53.920558608058606,21.462912087912084,6.335851648351648,8.590888278388281,19.757326007326007,20.79899267399267,103.2967032967033,0.7841117216117208,99.0,103.3,99.9,103.15,-0.9000000000000004,0.15000000000000036,0.5465,1.06,14.95,0.441,0.6935,0.5655,19.4655,20.3,0.467,0.508,1.0,0.19899999999999998,96.73,93.25,77.71000000000002,93.5,0.526,1.0,1.0,0.5,1,0,1,1.0,4.0,1,20700028,Nets,0
7,7,20700029,1900-11-03,Wizards,Magic,30.649205906937862,85.83170799665646,0.35700000000000004,2.702702702702702,17.256431689421383,0.15,28.33194018761029,38.311507383672335,0.7409999999999999,17.576855205721184,30.84424630816383,48.42110151388502,12.426859849540262,5.795486207857343,5.280022290331568,18.41738645862357,25.369183616606296,92.33305470418871,-14.363332404569515,89.30000000000003,92.35,106.3,107.2,-17.049999999999994,-14.85,0.405,0.69,9.3,0.35200000000000004,0.6950000000000001,0.504,17.7705,18.4,0.37200000000000005,0.449,1.0,0.1985,100.68,98.54,82.11500000000002,104.0,0.335,0.0,2.0,0.0,1,0,1,1.0,5.0,1,35.0,83.33333333333334,0.4205,11.111111111111109,22.222222222222218,0.4945000000000001,26.666666666666664,37.77777777777778,0.7050000000000001,10.555555555555557,31.666666666666664,42.22222222222222,17.22222222222222,3.888888888888889,6.111111111111112,12.222222222222221,23.33333333333333,107.77777777777777,-2.7777777777777786,106.25,107.75,108.6,111.1,-2.35,-3.299999999999999,0.4925,1.415,13.3,0.251,0.6535,0.4450000000000001,12.0085,12.2,0.488,0.54,1.0,0.198,91.7,89.75,74.78999999999998,90.0,0.4995000000000001,1.0,1.0,0.5,1,0,1,1.0,3.0,0,35.0,83.33333333333334,0.4205,11.111111111111109,22.222222222222218,0.4945000000000001,26.666666666666664,37.77777777777778,0.7050000000000001,10.555555555555557,31.666666666666664,42.22222222222222,17.22222222222222,3.888888888888889,6.111111111111112,12.222222222222221,23.33333333333333,107.77777777777777,-2.7777777777777786,106.25,107.75,108.6,111.1,-2.35,-3.299999999999999,0.4925,1.415,13.3,0.251,0.6535,0.4450000000000001,12.0085,12.2,0.488,0.54,1.0,0.198,91.7,89.75,74.78999999999998,90.0,0.4995000000000001,1.0,1.0,0.5,1,0,1,1.0,3.0,0,30.649205906937862,85.83170799665646,0.35700000000000004,2.702702702702702,17.256431689421383,0.15,28.33194018761029,38.311507383672335,0.7409999999999999,17.576855205721184,30.84424630816383,48.42110151388502,12.426859849540262,5.795486207857343,5.280022290331568,18.41738645862357,25.369183616606296,92.33305470418871,-14.363332404569515,89.30000000000003,92.35,106.3,107.2,-17.049999999999994,-14.85,0.405,0.69,9.3,0.35200000000000004,0.6950000000000001,0.504,17.7705,18.4,0.37200000000000005,0.449,1.0,0.1985,100.68,98.54,82.11500000000002,104.0,0.335,0.0,2.0,0.0,1,0,1,1.0,5.0,1,20700029,Magic,0
8,8,20700030,1900-11-03,Grizzlies,Pacers,39.17525773195877,82.4742268041237,0.475,10.309278350515463,23.711340206185564,0.435,15.463917525773196,20.618556701030926,0.75,6.185567010309278,37.11340206185567,43.29896907216496,21.64948453608248,5.154639175257731,6.185567010309278,14.432989690721648,19.587628865979386,104.1237113402062,-3.0927835051546397,104.3,104.1,105.4,108.3,-1.1,-4.2,0.5529999999999999,1.5,17.0,0.182,0.769,0.5,14.463,14.4,0.5379999999999999,0.569,1.0,0.2,97.74,96.5,80.42,97.0,0.484,0.0,1.0,0.0,0,0,0,3.0,4.0,1,35.01466275659824,86.44183773216032,0.4055,9.672531769305962,21.246334310850443,0.4575,21.163245356793748,27.653958944281527,0.75,13.35288367546432,38.983382209188655,52.336265884652974,20.91886608015641,10.293255131964811,9.716520039100685,15.254154447702836,24.677419354838708,100.86510263929618,5.166177908113392,100.35,100.85,89.35,95.25,11.05,5.65,0.5965,1.375,15.5,0.29700000000000004,0.61,0.4690000000000001,15.175999999999998,15.3,0.462,0.512,1.0,0.2015,100.1,96.54,80.45,101.5,0.5955,2.0,0.0,1.0,1,0,1,1.0,4.0,0,35.01466275659824,86.44183773216032,0.4055,9.672531769305962,21.246334310850443,0.4575,21.163245356793748,27.653958944281527,0.75,13.35288367546432,38.983382209188655,52.336265884652974,20.91886608015641,10.293255131964811,9.716520039100685,15.254154447702836,24.677419354838708,100.86510263929618,5.166177908113392,100.35,100.85,89.35,95.25,11.05,5.65,0.5965,1.375,15.5,0.29700000000000004,0.61,0.4690000000000001,15.175999999999998,15.3,0.462,0.512,1.0,0.2015,100.1,96.54,80.45,101.5,0.5955,2.0,0.0,1.0,1,0,1,1.0,4.0,0,39.17525773195877,82.4742268041237,0.475,10.309278350515463,23.711340206185564,0.435,15.463917525773196,20.618556701030926,0.75,6.185567010309278,37.11340206185567,43.29896907216496,21.64948453608248,5.154639175257731,6.185567010309278,14.432989690721648,19.587628865979386,104.1237113402062,-3.0927835051546397,104.3,104.1,105.4,108.3,-1.1,-4.2,0.5529999999999999,1.5,17.0,0.182,0.769,0.5,14.463,14.4,0.5379999999999999,0.569,1.0,0.2,97.74,96.5,80.42,97.0,0.484,0.0,1.0,0.0,0,0,0,3.0,4.0,1,20700030,Pacers,0
