,Year,ml_500,ml_750,ml_1000,ml_1250,ml_1500,ml_1750,ml_2000
0,2012.0,1.8205707668187048,2.1355997830498343,2.0032327076843295,1.9603842730525298,2.664089674855531,2.594400270926716,2.537449318954352
1,2013.0,0.4383502990729174,0.42987637449544536,0.42441852637780314,0.44031300270178725,0.43089398632504183,0.43089398632504183,0.42994297608135734
2,2014.0,1.0266906590105074,1.0878021895728927,0.9825875728744573,0.9882885462278106,0.9147614735670035,0.9903911145018768,0.9812768130741123
3,2015.0,1.6936163638273531,1.7160395006518103,1.74018736812414,2.217955579115378,2.1275385382177423,2.118878395375075,2.275512561058141
4,2016.0,1.5951476711618549,1.6552932189772767,1.7656253693061106,1.8334017957259088,1.7776019084706958,1.7498782210341572,1.6935273208939097
5,2017.0,0.5525450585333672,0.521359663382305,0.48373630603006385,0.46901897094862693,0.47265281040026036,0.48246259338035974,0.4771067074533981
6,2018.0,0.9004901741286383,1.0333173712178865,1.0059649905476733,1.2046445039685412,1.2197761055961105,1.180670402812013,1.1522001217260847
