,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,20700001,1610612759,Spurs,SAS,San Antonio,240:00,111.1,115.2,102.7,104.3,8.4,10.9,0.512,2.33,16.4,0.33299999999999996,,,9.43,9.8,0.506,0.5379999999999999,1.0,0.19899999999999998,94.96,92.5,77.08,92,0.5529999999999999
1,20700001,1610612757,Trail Blazers,POR,Portland,240:00,102.7,104.3,111.1,115.2,-8.4,-10.9,0.385,0.88,12.8,,0.667,,17.993,18.3,0.5379999999999999,0.5670000000000001,1.0,0.19899999999999998,94.96,92.5,77.08,93,0.447
2,20700002,1610612747,Lakers,LAL,Los Angeles,240:00,96.1,96.9,100.4,97.9,-4.3,-1.1,0.563,1.5,14.3,0.264,0.696,0.465,12.397,12.5,0.434,0.485,1.0,0.20199999999999999,95.72,96.5,80.42,96,0.462
3,20700002,1610612745,Rockets,HOU,Houston,240:00,100.4,97.9,96.1,96.9,4.3,1.1,0.6759999999999999,1.21,17.7,0.304,0.736,0.535,20.076,19.6,0.5,0.542,1.0,0.201,95.72,96.5,80.42,97,0.5379999999999999
4,20700003,1610612762,Jazz,UTA,Utah,240:00,107.5,110.4,90.0,90.6,17.5,19.8,0.585,1.26,16.1,0.415,0.8240000000000001,0.615,17.457,17.9,0.483,0.5529999999999999,1.0,0.20199999999999999,107.78,106.0,88.33,106,0.644
5,20700003,1610612744,Warriors,GSW,Golden State,240:00,90.0,90.6,107.5,110.4,-17.5,-19.8,0.594,0.95,14.3,0.17600000000000002,0.585,0.385,18.741,18.9,0.455,0.512,1.0,0.20199999999999999,107.78,106.0,88.33,106,0.35600000000000004
6,20700004,1610612761,Raptors,TOR,Toronto,240:00,113.4,117.8,102.0,106.6,11.4,11.2,0.561,2.09,18.2,0.304,0.58,0.44799999999999995,11.767000000000001,12.2,0.535,0.573,1.0,0.19699999999999998,94.3,90.5,75.42,90,0.55
7,20700004,1610612755,76ers,PHI,Philadelphia,240:00,102.0,106.6,113.4,117.8,-11.4,-11.2,0.579,1.22,16.7,0.42,0.696,0.552,18.923,19.8,0.506,0.526,1.0,0.198,94.3,90.5,75.42,91,0.45
8,20700005,1610612753,Magic,ORL,Orlando,240:00,114.1,113.3,88.6,93.3,25.5,20.1,0.469,1.5,13.2,0.22699999999999998,0.593,0.43700000000000006,11.186,11.1,0.521,0.5770000000000001,1.0,0.19699999999999998,91.54,89.5,74.58,90,0.675
9,20700005,1610612749,Bucks,MIL,Milwaukee,240:00,88.6,93.3,114.1,113.3,-25.5,-20.1,0.485,1.07,12.5,0.40700000000000003,0.773,0.563,16.012,16.9,0.402,0.429,1.0,0.19899999999999998,91.54,89.5,74.58,89,0.325
10,20700006,1610612764,Wizards,WAS,Washington,265:00,96.7,99.1,107.4,108.2,-10.7,-9.1,0.41700000000000004,0.83,9.9,0.371,0.679,0.508,15.817,16.2,0.39399999999999996,0.46299999999999997,1.0,0.19899999999999998,101.72,100.08,83.4,111,0.369
11,20700006,1610612754,Pacers,IND,Indiana,265:00,107.4,108.2,96.7,99.1,10.7,9.1,0.526,1.18,13.8,0.321,0.629,0.49200000000000005,15.337,15.5,0.484,0.552,1.0,0.20199999999999999,101.72,100.08,83.4,110,0.631
12,20700007,1610612751,Nets,NJN,New Jersey,265:00,108.7,108.7,98.6,100.0,10.1,8.7,0.727,1.41,17.0,0.38799999999999996,0.639,0.527,16.498,16.5,0.457,0.56,1.0,0.203,93.95,93.28,77.74,103,0.6
13,20700007,1610612741,Bulls,CHI,Chicago,265:00,98.6,100.0,108.7,108.7,-10.1,-8.7,0.605,1.44,15.7,0.361,0.612,0.473,15.32,15.5,0.43799999999999994,0.479,1.0,0.19899999999999998,93.95,93.28,77.74,103,0.4
14,20700008,1610612742,Mavericks,DAL,Dallas,240:00,103.6,103.4,83.1,83.1,20.5,20.2,0.6970000000000001,1.44,19.7,0.158,0.6729999999999999,0.462,18.018,18.0,0.5429999999999999,0.591,1.0,0.2,88.9,89.0,74.17,89,0.6779999999999999
15,20700008,1610612739,Cavaliers,CLE,Cleveland,240:00,83.1,83.1,103.6,103.4,-20.5,-20.2,0.46399999999999997,0.76,11.0,0.327,0.8420000000000001,0.5379999999999999,19.101,19.1,0.38299999999999995,0.42,1.0,0.196,88.9,89.0,74.17,89,0.322
16,20700009,1610612759,Spurs,SAS,San Antonio,240:00,105.4,108.3,104.3,104.1,1.1,4.2,0.605,2.56,17.9,0.231,0.818,0.5,9.12,9.4,0.506,0.5379999999999999,1.0,0.20199999999999999,97.74,96.5,80.42,96,0.516
17,20700009,1610612763,Grizzlies,MEM,Memphis,240:00,104.3,104.1,105.4,108.3,-1.1,-4.2,0.5529999999999999,1.5,17.0,0.182,0.769,0.5,14.463,14.4,0.5379999999999999,0.569,1.0,0.2,97.74,96.5,80.42,97,0.484
18,20700010,1610612758,Kings,SAC,Sacramento,240:00,93.8,95.7,109.2,109.5,-15.4,-13.7,0.583,1.4,16.8,0.213,,,15.638,16.0,0.46299999999999997,0.506,1.0,0.198,95.58,94.5,78.75,94,0.395
19,20700010,1610612740,Hornets,NOH,New Orleans,240:00,109.2,109.5,93.8,95.7,15.4,13.7,0.59,1.15,17.8,,0.787,,21.0,21.1,0.5710000000000001,0.603,1.0,0.198,95.58,94.5,78.75,95,0.605
20,20700011,1610612760,SuperSonics,SEA,Seattle,240:00,89.7,98.1,109.7,114.3,-20.0,-16.2,0.675,1.29,17.3,0.397,,,18.28,20.0,0.45299999999999996,0.47700000000000004,1.0,0.19699999999999998,112.14,105.0,87.5,105,0.384
21,20700011,1610612743,Nuggets,DEN,Denver,240:00,109.7,114.3,89.7,98.1,20.0,16.2,0.738,1.94,20.2,,0.603,,14.625,15.2,0.522,0.564,1.0,0.196,112.14,105.0,87.5,105,0.616
22,20700012,1610612748,Heat,MIA,Miami,240:00,85.5,86.0,97.6,97.8,-12.2,-11.8,0.455,0.88,13.2,0.17800000000000002,0.731,0.474,18.162,18.3,0.473,0.49,1.0,0.201,93.4,93.0,77.5,93,0.395
23,20700012,1610612765,Pistons,DET,Detroit,240:00,97.6,97.8,85.5,86.0,12.2,11.8,0.613,1.58,15.3,0.26899999999999996,0.8220000000000001,0.526,12.876,12.9,0.425,0.488,1.0,0.196,93.4,93.0,77.5,93,0.605
24,20700013,1610612762,Jazz,UTA,Utah,240:00,96.2,96.9,107.9,108.2,-11.8,-11.2,0.667,1.2,17.4,0.34,0.7559999999999999,0.537,20.250999999999998,20.4,0.46299999999999997,0.507,1.0,0.2,98.48,98.0,81.67,98,0.414
25,20700013,1610612745,Rockets,HOU,Houston,240:00,107.9,108.2,96.2,96.9,11.8,11.2,0.48700000000000004,1.36,15.1,0.244,0.66,0.46299999999999997,14.257,14.3,0.519,0.569,1.0,0.2,98.48,98.0,81.67,98,0.586
26,20700014,1610612760,SuperSonics,SEA,Seattle,240:00,87.9,91.7,99.5,96.4,-11.6,-4.7,0.585,1.33,16.3,0.259,0.87,0.529,15.985999999999999,16.7,0.439,0.469,1.0,0.19899999999999998,109.54,109.0,90.83,108,0.43200000000000005
27,20700014,1610612756,Suns,PHX,Phoenix,240:00,99.5,96.4,87.9,91.7,11.6,4.7,0.738,1.55,21.8,0.13,0.741,0.47100000000000003,18.783,18.2,0.565,0.579,1.0,0.19899999999999998,109.54,109.0,90.83,110,0.568
28,20700015,1610612749,Bucks,MIL,Milwaukee,240:00,100.9,103.1,105.2,107.4,-4.4,-4.2,0.47600000000000003,1.05,15.1,0.413,0.596,0.51,19.355999999999998,19.8,0.511,0.531,1.0,0.2,97.54,95.5,79.58,96,0.496
29,20700015,1610612766,Bobcats,CHA,Charlotte,240:00,105.2,107.4,100.9,103.1,4.4,4.2,0.541,1.05,14.9,0.40399999999999997,0.5870000000000001,0.49,19.604,20.0,0.526,0.537,1.0,0.2,97.54,95.5,79.58,95,0.504
30,20700016,1610612753,Magic,ORL,Orlando,240:00,98.4,102.2,128.6,128.9,-30.2,-26.7,0.516,1.33,13.4,0.275,0.7140000000000001,0.45299999999999996,12.831,13.3,0.455,0.503,1.0,0.19899999999999998,91.86,90.0,75.0,90,0.324
31,20700016,1610612765,Pistons,DET,Detroit,240:00,128.6,128.9,98.4,102.2,30.2,26.7,0.512,1.69,18.2,0.28600000000000003,0.725,0.547,14.412,14.4,0.637,0.6729999999999999,1.0,0.198,91.86,90.0,75.0,90,0.6759999999999999
32,20700017,1610612748,Heat,MIA,Miami,240:00,82.0,91.4,93.3,93.5,-11.4,-2.2,0.611,1.16,15.4,0.409,0.727,0.5539999999999999,18.319000000000003,20.4,0.42200000000000004,0.418,1.0,0.19399999999999998,98.48,93.0,77.5,93,0.44
33,20700017,1610612754,Pacers,IND,Indiana,240:00,93.3,93.5,82.0,91.4,11.4,2.2,0.667,1.57,17.2,0.273,0.591,0.446,15.015,15.1,0.44,0.47200000000000003,1.0,0.201,98.48,93.0,77.5,93,0.56
34,20700018,1610612761,Raptors,TOR,Toronto,240:00,117.7,120.5,79.4,79.3,38.3,41.1,0.718,2.33,22.6,0.282,0.795,0.5539999999999999,13.327,13.6,0.591,0.631,1.0,0.2,88.48,87.5,72.92,88,0.754
35,20700018,1610612751,Nets,NJN,New Jersey,240:00,79.4,79.3,117.7,120.5,-38.3,-41.1,0.76,1.0,16.7,0.205,0.718,0.446,21.859,21.8,0.41200000000000003,0.45399999999999996,1.0,0.2,88.48,87.5,72.92,87,0.24600000000000002
36,20700019,1610612742,Mavericks,DAL,Dallas,240:00,100.0,98.9,107.9,107.4,-7.9,-8.5,0.4,1.4,12.2,0.188,0.6809999999999999,0.43200000000000005,10.638,10.5,0.46299999999999997,0.516,1.0,0.2,93.82,94.5,78.75,95,0.433
37,20700019,1610612737,Hawks,ATL,Atlanta,240:00,107.9,107.4,100.0,98.9,7.9,8.5,0.556,1.33,15.7,0.319,0.813,0.568,16.019000000000002,16.0,0.48100000000000004,0.545,1.0,0.201,93.82,94.5,78.75,94,0.5670000000000001
38,20700020,1610612752,Knicks,NYK,New York,240:00,109.1,117.8,116.2,123.6,-7.1,-5.8,0.47600000000000003,1.82,15.1,0.48100000000000004,0.625,0.55,11.325999999999999,12.2,0.505,0.524,1.0,0.20199999999999999,95.88,89.5,74.58,90,0.486
39,20700020,1610612739,Cavaliers,CLE,Cleveland,240:00,116.2,123.6,109.1,117.8,7.1,5.8,0.474,1.38,14.3,0.375,0.519,0.45,13.735999999999999,14.6,0.5429999999999999,0.581,1.0,0.19899999999999998,95.88,89.5,74.58,89,0.514
40,20700021,1610612764,Wizards,WAS,Washington,240:00,81.9,85.6,105.2,106.2,-23.4,-20.6,0.39299999999999996,0.55,8.7,0.33299999999999996,0.711,0.5,19.724,20.6,0.35,0.435,1.0,0.198,99.64,97.0,80.83,97,0.301
41,20700021,1610612738,Celtics,BOS,Boston,240:00,105.2,106.2,81.9,85.6,23.4,20.6,0.513,1.33,15.6,0.289,0.667,0.5,15.325,15.5,0.525,0.5539999999999999,1.0,0.2,99.64,97.0,80.83,97,0.6990000000000001
42,20700022,1610612757,Trail Blazers,POR,Portland,240:00,101.8,104.5,126.9,125.6,-25.2,-21.1,0.575,1.77,18.6,,0.6759999999999999,,14.222999999999999,14.6,0.518,0.532,1.0,0.201,90.22,89.5,74.58,89,0.384
43,20700022,1610612740,Hornets,NOH,New Orleans,240:00,126.9,125.6,101.8,104.5,25.2,21.1,0.47700000000000004,1.75,17.8,0.324,,,13.477,13.3,0.635,0.664,1.0,0.2,90.22,89.5,74.58,90,0.616
44,20700023,1610612750,Timberwolves,MIN,Minnesota,240:00,91.6,91.9,99.3,102.1,-7.7,-10.1,0.657,1.92,17.5,0.218,0.727,0.444,12.077,12.1,0.43799999999999994,0.47200000000000003,1.0,0.19899999999999998,99.54,98.0,81.67,99,0.419
45,20700023,1610612743,Nuggets,DEN,Denver,240:00,99.3,102.1,91.6,91.9,7.7,10.1,0.618,1.11,16.2,0.273,0.782,0.556,19.053,19.6,0.486,0.552,1.0,0.19899999999999998,99.54,98.0,81.67,97,0.581
46,20700024,1610612755,76ers,PHI,Philadelphia,240:00,96.0,100.0,86.4,88.5,9.6,11.5,0.514,0.9,13.2,0.462,0.691,0.579,20.008,20.8,0.428,0.49,1.0,0.2,99.16,96.0,80.0,96,0.602
47,20700024,1610612741,Bulls,CHI,Chicago,240:00,86.4,88.5,96.0,100.0,-9.6,-11.5,0.545,1.13,14.0,0.309,0.5379999999999999,0.42100000000000004,16.267,16.7,0.424,0.45,1.0,0.19899999999999998,99.16,96.0,80.0,96,0.39799999999999996
48,20700025,1610612759,Spurs,SAS,San Antonio,240:00,102.1,103.2,84.7,86.0,17.4,17.2,0.774,1.26,18.6,0.304,0.816,0.568,20.213,20.4,0.493,0.5579999999999999,1.0,0.2,94.22,93.0,77.5,93,0.608
49,20700025,1610612758,Kings,SAC,Sacramento,240:00,84.7,86.0,102.1,103.2,-17.4,-17.2,0.517,1.07,13.0,0.184,0.696,0.43200000000000005,14.824000000000002,15.1,0.4,0.46299999999999997,1.0,0.19899999999999998,94.22,93.0,77.5,93,0.392
50,20700026,1610612756,Suns,PHX,Phoenix,240:00,96.4,95.1,114.6,115.5,-18.3,-20.4,0.541,1.43,15.3,,0.65,,13.769,13.6,0.47700000000000004,0.507,1.0,0.19899999999999998,102.74,103.0,85.83,103,0.39
51,20700026,1610612747,Lakers,LAL,Los Angeles,240:00,114.6,115.5,96.4,95.1,18.3,20.4,0.5,1.14,17.3,0.35,,,20.230999999999998,20.4,0.612,0.634,1.0,0.19899999999999998,102.74,103.0,85.83,103,0.61
52,20700027,1610612746,Clippers,LAC,Los Angeles,240:00,115.6,116.5,109.6,109.6,5.9,6.9,0.6829999999999999,1.56,19.1,0.37799999999999995,0.741,0.5760000000000001,17.334,17.5,0.524,0.595,1.0,0.2,103.92,103.5,86.25,103,0.562
53,20700027,1610612744,Warriors,GSW,Golden State,240:00,109.6,109.6,115.6,116.5,-5.9,-6.9,0.523,2.3,16.7,0.259,0.622,0.424,9.615,9.6,0.505,0.5429999999999999,1.0,0.2,103.92,103.5,86.25,104,0.43799999999999994
54,20700028,1610612755,76ers,PHI,Philadelphia,240:00,90.6,91.7,94.9,96.9,-4.3,-5.2,0.469,1.07,12.1,0.29100000000000004,,,14.421,14.6,0.414,0.46299999999999997,1.0,0.20199999999999999,97.54,96.0,80.0,96,0.426
55,20700028,1610612751,Nets,NJN,New Jersey,240:00,94.9,96.9,90.6,91.7,4.3,5.2,0.727,1.26,17.9,,0.7090000000000001,,19.387999999999998,19.8,0.46299999999999997,0.511,1.0,0.196,97.54,96.0,80.0,96,0.574
56,20700029,1610612764,Wizards,WAS,Washington,240:00,86.5,89.1,103.0,102.2,-16.5,-13.0,0.484,1.0,11.7,0.355,0.7609999999999999,0.528,15.823,16.3,0.382,0.419,1.0,0.2,93.02,92.0,76.67,92,0.36700000000000005
57,20700029,1610612753,Magic,ORL,Orlando,240:00,103.0,102.2,86.5,89.1,16.5,13.0,0.636,1.5,17.3,0.239,0.645,0.47200000000000003,15.344000000000001,15.2,0.494,0.545,1.0,0.2,93.02,92.0,76.67,92,0.633
58,20700030,1610612763,Grizzlies,MEM,Memphis,240:00,101.4,102.8,112.2,111.0,-10.7,-8.2,0.625,0.74,14.8,0.179,0.7559999999999999,0.488,24.671,25.0,0.561,0.628,1.0,0.198,108.66,108.5,90.42,108,0.436
59,20700030,1610612754,Pacers,IND,Indiana,240:00,112.2,111.0,101.4,102.8,10.7,8.2,0.489,1.35,16.3,0.244,0.821,0.512,15.758,15.6,0.551,0.6,1.0,0.2,108.66,108.5,90.42,109,0.564
60,20700031,1610612749,Bucks,MIL,Milwaukee,240:00,85.4,84.8,77.0,78.3,8.4,6.5,0.64,1.0,13.3,0.302,0.725,0.51,17.521,17.4,0.36200000000000004,0.442,1.0,0.201,92.4,92.0,76.67,92,0.568
61,20700031,1610612741,Bulls,CHI,Chicago,240:00,77.0,78.3,85.4,84.8,-8.4,-6.5,0.7040000000000001,1.0,15.5,0.275,0.698,0.49,20.325,20.7,0.38299999999999995,0.426,1.0,0.201,92.4,92.0,76.67,92,0.43200000000000005
62,20700032,1610612757,Trail Blazers,POR,Portland,240:00,87.5,87.0,96.1,95.7,-8.7,-8.7,0.355,0.61,9.8,0.244,0.69,0.495,19.676,19.6,0.42100000000000004,0.479,1.0,0.201,92.04,92.5,77.08,92,0.425
63,20700032,1610612745,Rockets,HOU,Houston,240:00,96.1,95.7,87.5,87.0,8.7,8.7,0.639,2.3,17.6,0.31,0.7559999999999999,0.505,10.799000000000001,10.8,0.429,0.456,1.0,0.201,92.04,92.5,77.08,93,0.575
64,20700033,1610612758,Kings,SAC,Sacramento,240:00,114.5,114.6,137.0,138.2,-22.5,-23.6,0.4,0.88,12.3,,0.7040000000000001,,17.961,18.0,0.521,0.607,1.0,0.196,89.42,89.0,74.17,89,0.364
65,20700033,1610612742,Mavericks,DAL,Dallas,240:00,137.0,138.2,114.5,114.6,22.5,23.6,0.644,1.93,23.1,0.29600000000000004,,,16.711,16.9,0.703,0.752,1.0,0.19399999999999998,89.42,89.0,74.17,89,0.636
66,20700034,1610612762,Jazz,UTA,Utah,240:00,133.9,133.0,110.5,110.0,23.4,23.0,0.706,2.0,24.4,0.41200000000000003,0.721,0.584,18.123,18.0,0.7040000000000001,0.713,1.0,0.198,99.44,100.0,83.33,100,0.634
67,20700034,1610612744,Warriors,GSW,Golden State,240:00,110.5,110.0,133.9,133.0,-23.4,-23.0,0.575,1.1,17.2,0.27899999999999997,0.588,0.41600000000000004,21.093000000000004,21.0,0.589,0.614,1.0,0.19899999999999998,99.44,100.0,83.33,100,0.366
68,20700035,1610612761,Raptors,TOR,Toronto,265:00,92.6,97.9,98.8,103.2,-6.1,-5.2,0.515,1.21,12.9,0.35,0.711,0.505,13.651,14.4,0.42200000000000004,0.47200000000000003,1.0,0.19699999999999998,91.38,86.94,72.45,97,0.456
69,20700035,1610612738,Celtics,BOS,Boston,265:00,98.8,103.2,92.6,97.9,6.1,5.2,0.618,1.0,16.4,0.289,0.65,0.495,21.160999999999998,22.1,0.519,0.568,1.0,0.192,91.38,86.94,72.45,95,0.544
70,20700036,1610612760,SuperSonics,SEA,Seattle,240:00,96.5,98.1,110.6,109.5,-14.1,-11.5,0.6409999999999999,1.14,17.9,,0.722,,21.016,21.4,0.5,0.545,1.0,0.19899999999999998,104.32,104.0,86.67,103,0.43
71,20700036,1610612746,Clippers,LAC,Los Angeles,240:00,110.6,109.5,96.5,98.1,14.1,11.5,0.61,2.08,17.7,0.278,,,11.543,11.4,0.5,0.5529999999999999,1.0,0.2,104.32,104.0,86.67,105,0.57
72,20700037,1610612752,Knicks,NYK,New York,240:00,110.0,111.5,102.9,105.7,7.2,5.8,0.581,1.29,15.8,,0.633,,15.88,16.1,0.515,0.59,1.0,0.204,89.28,87.5,72.92,87,0.595
73,20700037,1610612750,Timberwolves,MIN,Minnesota,240:00,102.9,105.7,110.0,111.5,-7.2,-5.8,0.359,1.08,11.8,0.36700000000000005,,,14.380999999999998,14.8,0.5,0.509,1.0,0.19899999999999998,89.28,87.5,72.92,88,0.405
74,20700038,1610612748,Heat,MIA,Miami,240:00,101.8,102.3,101.5,102.3,0.3,0.1,0.5760000000000001,1.58,16.2,,0.7070000000000001,,13.882,14.0,0.45299999999999996,0.509,1.0,0.201,87.56,87.0,72.5,86,0.507
75,20700038,1610612766,Bobcats,CHA,Charlotte,240:00,101.5,102.3,101.8,102.3,-0.3,-0.1,0.594,1.0,16.3,0.293,,,21.425,21.6,0.522,0.5720000000000001,1.0,0.19699999999999998,87.56,87.0,72.5,88,0.493
76,20700039,1610612765,Pistons,DET,Detroit,240:00,100.8,101.1,98.4,100.0,2.4,1.1,0.703,1.86,20.0,0.33299999999999996,0.61,0.461,15.344000000000001,15.4,0.48100000000000004,0.51,1.0,0.201,91.84,91.0,75.83,91,0.523
77,20700039,1610612737,Hawks,ATL,Atlanta,240:00,98.4,100.0,100.8,101.1,-2.4,-1.1,0.455,0.71,12.6,0.39,0.667,0.539,22.717,23.1,0.486,0.545,1.0,0.19699999999999998,91.84,91.0,75.83,91,0.47700000000000004
78,20700040,1610612740,Hornets,NOH,New Orleans,240:00,91.7,93.0,87.5,88.0,4.2,5.0,0.667,1.38,16.2,0.268,0.6940000000000001,0.49200000000000005,15.773,16.0,0.43,0.47700000000000004,1.0,0.19699999999999998,101.0,100.0,83.33,100,0.557
79,20700040,1610612743,Nuggets,DEN,Denver,240:00,87.5,88.0,91.7,93.0,-4.2,-5.0,0.545,1.2,13.5,0.306,0.732,0.508,14.915999999999999,15.0,0.389,0.43799999999999994,1.0,0.20199999999999999,101.0,100.0,83.33,100,0.44299999999999995
80,20700041,1610612756,Suns,PHX,Phoenix,240:00,101.0,102.0,89.1,91.1,11.9,10.9,0.45,1.64,14.0,0.226,0.6859999999999999,0.452,10.784,10.9,0.478,0.515,1.0,0.198,102.64,101.0,84.17,101,0.557
81,20700041,1610612739,Cavaliers,CLE,Cleveland,240:00,89.1,91.1,101.0,102.0,-11.9,-10.9,0.48700000000000004,0.86,14.1,0.314,0.774,0.5479999999999999,21.301,21.8,0.47200000000000003,0.493,1.0,0.196,102.64,101.0,84.17,101,0.44299999999999995
82,20700042,1610612762,Jazz,UTA,Utah,240:00,104.0,102.8,112.0,113.3,-8.0,-10.5,0.625,1.56,18.0,0.255,0.7709999999999999,0.47600000000000003,15.261,15.1,0.506,0.557,1.0,0.20199999999999999,105.56,105.5,87.92,106,0.41
83,20700042,1610612747,Lakers,LAL,Los Angeles,240:00,112.0,113.3,104.0,102.8,8.0,10.5,0.674,1.53,20.5,0.22899999999999998,0.745,0.524,17.877,18.1,0.578,0.638,1.0,0.198,105.56,105.5,87.92,105,0.59
84,20700043,1610612745,Rockets,HOU,Houston,240:00,101.8,105.4,113.4,113.8,-11.6,-8.5,0.541,2.0,15.7,0.294,0.7070000000000001,0.478,10.390999999999998,10.8,0.449,0.504,1.0,0.201,95.28,93.5,77.92,93,0.42
85,20700043,1610612742,Mavericks,DAL,Dallas,240:00,113.4,113.8,101.8,105.4,11.6,8.5,0.639,1.77,18.4,0.293,0.706,0.522,13.783,13.8,0.519,0.599,1.0,0.19899999999999998,95.28,93.5,77.92,94,0.58
86,20700044,1610612756,Suns,PHX,Phoenix,240:00,120.7,119.8,87.1,87.4,33.7,32.4,0.6890000000000001,3.1,22.1,0.354,0.561,0.467,10.5,10.4,0.55,0.579,1.0,0.2,95.28,95.5,79.58,96,0.79
87,20700044,1610612766,Bobcats,CHA,Charlotte,240:00,87.1,87.4,120.7,119.8,-33.7,-32.4,0.36700000000000005,0.46,8.5,0.439,0.6459999999999999,0.5329999999999999,25.178,25.3,0.39,0.44,1.0,0.198,95.28,95.5,79.58,95,0.21
88,20700045,1610612751,Nets,NJN,New Jersey,240:00,93.8,95.6,87.2,90.1,6.6,5.5,0.8240000000000001,1.56,21.1,0.37,0.7290000000000001,0.5529999999999999,19.397000000000002,19.8,0.462,0.501,1.0,0.2,93.44,91.0,75.83,91,0.606
89,20700045,1610612737,Hawks,ATL,Atlanta,240:00,87.2,90.1,93.8,95.6,-6.6,-5.5,0.5770000000000001,0.75,12.8,0.271,0.63,0.447,21.259,22.0,0.434,0.5,1.0,0.198,93.44,91.0,75.83,91,0.39399999999999996
90,20700046,1610612752,Knicks,NYK,New York,240:00,112.5,119.0,111.9,109.8,0.6,9.2,0.45799999999999996,1.16,15.2,0.41200000000000003,0.708,0.556,17.965,19.0,0.56,0.573,1.0,0.196,102.92,101.0,84.17,100,0.5379999999999999
91,20700046,1610612743,Nuggets,DEN,Denver,240:00,111.9,109.8,112.5,119.0,-0.6,-9.2,0.465,1.67,15.1,0.292,0.588,0.444,11.99,11.8,0.535,0.56,1.0,0.2,102.92,101.0,84.17,102,0.462
92,20700047,1610612761,Raptors,TOR,Toronto,240:00,90.5,90.4,117.8,117.9,-27.3,-27.5,0.6559999999999999,1.4,17.4,0.149,,,15.970999999999998,16.0,0.46799999999999997,0.5,1.0,0.2,94.48,94.5,78.75,94,0.324
93,20700047,1610612749,Bucks,MIL,Milwaukee,240:00,117.8,117.9,90.5,90.4,27.3,27.5,0.66,1.72,23.1,,0.851,,18.939,18.9,0.647,0.659,1.0,0.196,94.48,94.5,78.75,95,0.6759999999999999
94,20700048,1610612753,Magic,ORL,Orlando,240:00,121.5,118.1,108.4,112.0,13.1,6.1,0.6,2.33,17.2,0.267,0.696,0.484,9.851,9.6,0.5479999999999999,0.601,1.0,0.203,93.18,93.0,77.5,94,0.551
95,20700048,1610612750,Timberwolves,MIN,Minnesota,240:00,108.4,112.0,121.5,118.1,-13.1,-6.1,0.65,1.73,19.5,0.304,0.733,0.516,15.789000000000001,16.3,0.525,0.56,1.0,0.196,93.18,93.0,77.5,92,0.449
96,20700049,1610612746,Clippers,LAC,Los Angeles,240:00,103.7,104.3,92.9,98.9,10.8,5.4,0.639,1.44,17.9,0.348,0.596,0.485,17.101,17.2,0.513,0.542,1.0,0.19899999999999998,95.76,92.5,77.08,93,0.5379999999999999
97,20700049,1610612741,Bulls,CHI,Chicago,240:00,92.9,98.9,103.7,104.3,-10.8,-5.4,0.5329999999999999,1.14,12.4,0.40399999999999997,0.652,0.515,14.292,15.2,0.369,0.46,1.0,0.198,95.76,92.5,77.08,92,0.462
98,20700050,1610612759,Spurs,SAS,San Antonio,240:00,91.9,95.3,101.7,102.3,-9.8,-7.0,0.43799999999999994,1.08,13.2,0.175,0.46299999999999997,0.34,14.753,15.3,0.486,0.512,1.0,0.198,87.8,86.0,71.67,85,0.45799999999999996
99,20700050,1610612745,Rockets,HOU,Houston,240:00,101.7,102.3,91.9,95.3,9.8,7.0,0.7140000000000001,1.32,18.2,0.537,0.825,0.66,21.719,21.8,0.45899999999999996,0.47600000000000003,1.0,0.19699999999999998,87.8,86.0,71.67,87,0.542
100,20700051,1610612760,SuperSonics,SEA,Seattle,240:00,97.1,98.0,103.7,103.0,-6.6,-5.0,0.5,0.73,14.4,0.302,0.667,0.495,25.763,26.0,0.532,0.564,1.0,0.19699999999999998,100.6,100.5,83.75,100,0.447
101,20700051,1610612758,Kings,SAC,Sacramento,240:00,103.7,103.0,97.1,98.0,6.6,5.0,0.457,0.84,12.4,0.33299999999999996,0.698,0.505,18.947,18.8,0.48100000000000004,0.552,1.0,0.198,100.6,100.5,83.75,101,0.5529999999999999
102,20700052,1610612740,Hornets,NOH,New Orleans,240:00,116.1,118.0,102.0,105.1,14.0,12.9,0.69,2.42,20.8,,0.74,,11.802,12.0,0.551,0.598,1.0,0.201,101.82,99.5,82.92,100,0.5479999999999999
103,20700052,1610612747,Lakers,LAL,Los Angeles,240:00,102.0,105.1,116.1,118.0,-14.0,-12.9,0.614,1.69,19.3,0.26,,,15.692,16.2,0.516,0.536,1.0,0.195,101.82,99.5,82.92,99,0.452
104,20700053,1610612744,Warriors,GSW,Golden State,240:00,98.6,102.0,104.9,103.8,-6.2,-1.9,0.564,1.83,16.1,0.23600000000000002,0.78,0.495,11.380999999999998,11.8,0.473,0.508,1.0,0.19899999999999998,104.22,103.0,85.83,102,0.447
105,20700053,1610612739,Cavaliers,CLE,Cleveland,240:00,104.9,103.8,98.6,102.0,6.2,1.9,0.732,2.14,21.1,0.22,0.764,0.505,13.592,13.5,0.523,0.551,1.0,0.195,104.22,103.0,85.83,104,0.5529999999999999
